basari_sirasi,tyt_turkce,tyt_matematik,tyt_sosyal,tyt_fen,toplam_net
750500.0,23.2,8.6,9.7,1.8,43.3
750808.0,25.7,7.1,10.5,1.6,44.9
751020.0,23.8,6.9,10.9,3.2,44.8
751031.0,28.0,2.9,11.9,1.3,44.1
751035.0,25.2,6.8,10.5,2.0,44.5
751557.0,25.7,6.9,10.4,1.6,44.6
752001.0,24.5,3.4,11.7,1.7,41.3
752368.0,24.1,7.5,10.0,1.5,43.1
752527.0,21.2,9.6,10.3,1.3,42.39999999999999
752944.0,25.3,5.4,10.6,1.5,42.8
753102.0,22.8,8.8,11.9,0.2,43.7
753108.0,26.7,4.6,9.5,2.2,43.0
753169.0,26.2,10.4,7.8,0.5,44.9
753292.0,26.8,4.6,9.8,1.5,42.7
754026.0,24.8,8.7,9.8,2.1,45.4
754143.0,25.7,6.2,10.6,1.3,43.8
754418.0,21.9,7.5,12.1,1.3,42.8
754508.0,25.1,9.9,10.8,1.8,47.6
755016.0,22.8,9.6,9.4,0.3,42.1
755052.0,24.6,6.6,10.4,2.3,43.9
755068.0,24.5,3.7,11.9,1.8,41.9
755358.0,25.1,3.6,11.4,1.7,41.8
755534.0,25.1,5.2,11.3,1.6,43.2
755554.0,25.0,7.1,10.2,1.5,43.8
755651.0,27.2,6.1,9.0,0.2,42.5
755731.0,27.2,3.8,11.8,0.7,43.5
755800.0,25.0,5.0,11.2,1.1,42.3
755931.0,23.5,5.8,11.0,3.2,43.5
756059.0,21.4,13.5,4.6,2.6,42.1
756481.0,24.0,8.3,9.9,1.8,43.99999999999999
756661.0,23.8,5.1,11.4,1.8,42.1
756696.0,24.1,7.5,10.4,2.0,44.0
756702.0,27.4,4.0,9.7,0.7,41.8
757001.0,25.6,3.9,11.4,1.4,42.3
757069.0,24.9,8.4,8.5,2.7,44.5
757122.0,24.0,8.7,10.3,1.5,44.5
757376.0,24.3,6.8,9.2,0.9,41.2
757407.0,23.7,8.9,9.6,0.8,43.0
757418.0,23.4,6.9,10.4,2.4,43.1
757742.0,26.6,4.7,12.5,0.8,44.6
757810.0,26.0,7.4,10.0,0.9,44.3
757818.0,26.2,5.2,9.3,1.6,42.3
757892.0,16.8,10.4,9.9,2.1,39.2
758020.0,25.7,8.9,10.4,1.4,46.4
758089.0,24.5,7.4,9.8,1.1,42.8
758413.0,25.1,6.1,9.7,1.5,42.400000000000006
758459.0,26.7,3.0,10.4,1.6,41.7
758613.0,24.0,5.6,10.8,1.9,42.3
758657.0,23.6,5.5,11.5,0.6,41.2
758933.0,26.5,11.3,7.3,1.1,46.2
759054.0,25.9,5.8,11.1,1.2,44.0
759324.0,23.8,6.5,10.5,1.1,41.9
759327.0,24.2,6.1,7.6,3.2,41.1
759350.0,25.6,5.3,9.8,1.6,42.3
759472.0,25.5,6.1,11.8,0.6,44.00000000000001
759496.0,24.0,8.1,10.5,0.8,43.4
759763.0,24.5,6.9,12.5,0.1,44.0
759879.0,25.0,5.0,11.0,0.6,41.6
760932.0,24.4,6.4,10.0,1.7,42.5
761063.0,22.8,8.2,9.9,2.2,43.1
761080.0,23.7,7.4,9.4,2.2,42.7
761421.0,25.3,7.4,10.6,2.2,45.50000000000001
761428.0,26.0,4.6,8.8,1.3,40.7
761948.0,24.0,8.2,10.4,1.0,43.6
762422.0,27.8,6.4,11.7,0.8,46.7
762686.0,25.5,5.0,11.4,1.3,43.2
762752.0,24.9,5.6,10.1,1.6,42.2
762874.0,25.1,7.6,11.0,2.5,46.2
762884.0,26.8,4.4,11.0,0.4,42.6
762962.0,23.0,9.5,10.1,2.2,44.8
762997.0,23.4,8.2,9.5,2.1,43.2
763449.0,24.6,7.1,10.7,1.5,43.900000000000006
763765.0,25.9,5.3,10.8,1.5,43.5
763889.0,24.8,4.3,10.2,1.8,41.1
763895.0,24.6,5.3,11.1,1.3,42.3
763897.0,26.4,2.2,12.9,1.3,42.8
763955.0,23.9,6.6,9.3,2.5,42.3
764328.0,28.9,9.3,10.9,4.8,53.9
764516.0,26.1,4.3,9.5,1.6,41.50000000000001
764663.0,23.9,7.4,9.6,1.6,42.5
764781.0,23.6,6.2,10.8,1.7,42.3
764811.0,24.0,9.0,10.3,2.4,45.7
764820.0,23.7,8.2,10.7,1.8,44.39999999999999
764999.0,24.2,4.8,10.9,1.5,41.4
765388.0,24.7,4.7,10.5,2.0,41.9
765395.0,26.0,4.2,9.1,0.2,39.5
765428.0,25.0,6.0,10.9,1.5,43.4
765540.0,26.0,9.6,9.9,1.3,46.8
765690.0,22.3,9.3,10.9,1.5,44.0
765925.0,24.5,7.2,10.9,2.0,44.6
766116.0,27.7,2.5,11.0,0.2,41.400000000000006
766462.0,29.1,5.5,11.5,0.8,46.9
767110.0,25.9,4.4,9.9,0.4,40.6
767300.0,27.1,6.2,11.9,1.1,46.3
767433.0,26.0,6.2,7.5,0.8,40.5
767667.0,25.9,5.4,11.2,0.9,43.4
767858.0,24.8,4.8,10.7,1.7,42.0
767986.0,24.5,4.7,11.5,1.4,42.1
768051.0,24.2,5.3,10.2,1.8,41.5
768507.0,25.0,4.7,10.8,1.7,42.2
768510.0,24.7,7.1,11.3,0.9,43.99999999999999
768567.0,25.9,6.3,9.6,1.2,43.0
768979.0,24.4,5.5,10.4,1.2,41.5
768991.0,25.6,6.4,10.4,1.1,43.5
769506.0,24.3,8.6,10.6,1.9,45.4
769527.0,24.5,5.5,10.4,1.5,41.9
770001.0,24.9,5.3,10.4,1.6,42.2
770448.0,26.0,6.1,10.5,1.2,43.8
770450.0,25.1,3.9,10.4,1.6,41.0
770466.0,26.5,3.0,11.7,1.2,42.400000000000006
770500.0,24.6,3.4,12.4,1.9,42.3
770583.0,23.3,5.1,12.7,0.5,41.6
770682.0,26.4,7.7,11.6,1.6,47.3
771084.0,27.4,4.7,10.8,0.9,43.8
771189.0,27.9,5.2,10.1,2.1,45.3
771352.0,25.0,7.0,11.7,1.3,45.0
771524.0,25.1,7.6,10.8,1.3,44.8
771565.0,23.8,10.3,10.6,2.5,47.2
771762.0,25.0,7.3,10.2,1.9,44.4
772038.0,22.9,8.8,8.3,2.4,42.4
772056.0,23.5,3.7,11.5,2.2,40.900000000000006
772146.0,24.5,8.2,10.1,2.9,45.7
772189.0,25.2,7.5,10.8,1.3,44.8
772206.0,26.0,12.0,10.3,0.3,48.6
772366.0,26.2,6.9,10.6,0.6,44.3
772484.0,22.2,8.1,10.0,3.3,43.6
772500.0,27.6,3.9,10.9,1.2,43.6
772629.0,23.3,5.2,10.8,1.9,41.2
773036.0,25.9,7.4,11.1,1.3,45.7
773167.0,27.7,4.3,11.7,0.6,44.3
773361.0,21.8,9.0,11.0,2.9,44.7
773528.0,27.0,4.2,11.3,3.0,45.5
773707.0,24.3,7.0,10.2,1.3,42.8
773830.0,24.9,7.7,11.6,1.2,45.400000000000006
774022.0,24.4,5.3,10.5,1.8,42.0
774059.0,24.1,6.6,8.0,1.3,40.0
774060.0,26.0,3.0,10.0,1.5,40.5
774183.0,25.6,6.3,10.4,2.7,45.00000000000001
774365.0,24.6,5.2,10.5,1.3,41.6
774579.0,24.2,6.2,9.8,2.1,42.3
774621.0,26.3,4.7,10.1,0.8,41.9
774671.0,25.8,6.4,11.5,1.7,45.400000000000006
775131.0,22.9,9.1,10.5,2.6,45.1
775410.0,24.8,4.4,11.2,1.9,42.3
775632.0,26.7,5.6,11.2,0.1,43.6
775764.0,29.6,7.2,9.7,0.5,47.0
775780.0,23.6,7.3,9.8,2.4,43.1
775871.0,23.4,8.6,10.9,0.6,43.5
775887.0,24.4,4.6,10.9,0.5,40.4
775898.0,24.2,5.6,11.0,1.0,41.8
775923.0,23.6,5.3,11.3,2.8,43.0
776009.0,23.4,6.9,10.1,1.5,41.9
776056.0,26.6,5.2,12.1,0.8,44.7
776584.0,24.2,7.6,10.0,1.3,43.1
776724.0,25.0,6.1,11.0,1.2,43.3
776864.0,24.7,6.9,10.8,1.9,44.3
776905.0,24.6,8.3,9.5,2.4,44.8
777046.0,25.1,6.8,10.5,1.1,43.50000000000001
777083.0,24.9,6.0,10.9,1.5,43.3
777225.0,23.2,5.5,10.9,2.2,41.8
777270.0,25.3,6.8,10.6,1.3,44.0
777342.0,23.9,7.8,10.1,1.2,43.0
777417.0,25.5,4.4,10.4,0.6,40.9
778013.0,23.2,6.9,10.3,1.9,42.3
778039.0,24.8,7.9,11.5,1.4,45.6
778184.0,24.9,6.2,10.2,1.6,42.9
778339.0,24.1,5.4,10.4,1.7,41.6
778417.0,27.6,4.0,11.0,0.5,43.1
778758.0,25.9,6.2,12.0,1.8,45.9
779123.0,24.1,5.9,11.3,2.1,43.4
779377.0,24.7,5.4,10.8,1.4,42.3
779510.0,26.2,3.7,11.5,0.5,41.9
780548.0,23.2,5.1,10.2,2.1,40.6
780606.0,22.7,7.9,10.6,1.7,42.900000000000006
780693.0,24.5,5.6,10.1,1.9,42.1
780769.0,24.6,6.2,10.1,1.8,42.7
780851.0,25.1,5.6,10.3,1.5,42.5
780897.0,25.1,5.4,10.8,2.3,43.6
781019.0,24.2,5.4,11.8,1.0,42.400000000000006
781563.0,24.4,5.0,9.6,1.8,40.8
781599.0,24.2,5.5,10.2,2.0,41.9
781600.0,26.7,7.9,11.6,0.5,46.7
781634.0,26.6,5.6,8.7,0.9,41.8
781669.0,20.2,9.1,8.7,2.9,40.9
781699.0,22.8,8.2,10.1,2.4,43.5
781889.0,25.1,6.1,10.0,1.3,42.5
782358.0,24.5,5.2,9.7,1.5,40.9
783023.0,23.6,5.9,10.0,2.5,42.0
783179.0,23.9,6.7,9.9,1.8,42.3
783427.0,27.1,4.1,10.0,2.2,43.400000000000006
783693.0,23.9,6.3,11.3,1.3,42.8
784031.0,24.7,5.8,10.4,1.5,42.4
784111.0,28.0,5.7,9.5,0.8,44.0
784171.0,25.0,7.0,11.0,0.9,43.9
784708.0,23.2,6.0,9.4,1.0,39.6
785173.0,21.8,10.4,9.1,1.6,42.900000000000006
785371.0,24.4,8.4,10.6,1.8,45.2
785426.0,23.5,8.7,10.4,1.9,44.5
785486.0,24.1,9.4,10.4,0.5,44.4
785974.0,23.8,6.0,9.8,1.7,41.3
785994.0,24.6,4.3,10.6,1.4,40.9
786172.0,21.2,8.4,7.5,3.4,40.5
786225.0,25.8,3.3,11.5,0.2,40.8
786683.0,23.4,5.8,10.3,2.6,42.1
786888.0,24.0,6.1,10.6,2.0,42.7
787144.0,24.4,9.1,8.5,2.0,44.0
787271.0,25.1,6.7,10.6,1.4,43.8
787697.0,25.3,4.5,10.2,2.4,42.4
788102.0,21.0,12.2,9.8,1.4,44.4
788416.0,27.1,6.6,11.8,1.2,46.7
788443.0,23.2,7.2,10.9,1.6,42.9
788481.0,27.1,10.9,12.8,3.8,54.6
788492.0,22.9,8.7,9.5,4.2,45.3
788505.0,22.8,8.6,10.1,2.0,43.5
788511.0,23.2,7.0,11.0,1.9,43.1
788634.0,24.7,8.0,11.8,2.0,46.5
788900.0,24.6,14.4,9.2,1.2,49.400000000000006
788951.0,24.0,6.2,10.3,1.7,42.2
789228.0,27.0,2.7,11.6,0.4,41.7
789331.0,24.5,5.4,10.1,1.4,41.4
790029.0,25.5,5.4,10.6,1.3,42.8
790454.0,27.5,4.8,9.8,2.0,44.1
790460.0,24.9,9.0,10.7,2.1,46.7
791000.0,26.0,6.0,11.9,0.5,44.4
791128.0,24.5,5.4,9.7,1.8,41.39999999999999
791155.0,25.9,8.3,10.2,1.3,45.7
791424.0,24.8,6.2,10.8,1.4,43.2
791548.0,24.1,7.5,10.6,2.5,44.7
791631.0,24.9,7.2,9.8,1.2,43.10000000000001
792070.0,23.6,7.5,9.7,1.7,42.5
792105.0,24.6,6.5,10.4,1.4,42.9
792120.0,28.0,3.0,10.8,1.4,43.2
792206.0,25.2,5.1,10.3,2.2,42.8
792220.0,25.0,12.6,10.5,2.1,50.2
792421.0,23.9,8.0,9.5,1.8,43.2
792676.0,25.9,7.3,10.6,1.5,45.3
792938.0,24.2,3.2,13.8,1.2,42.400000000000006
793194.0,25.5,5.7,10.4,1.6,43.2
793257.0,25.2,4.9,11.4,1.6,43.1
793768.0,25.7,5.7,9.7,1.0,42.1
793895.0,25.4,5.7,11.4,0.7,43.2
794626.0,25.5,5.3,10.7,0.9,42.4
794915.0,23.6,11.8,7.8,0.9,44.1
794950.0,28.2,4.2,8.6,0.3,41.3
794971.0,23.4,9.6,9.0,0.1,42.1
795398.0,23.8,8.0,11.2,0.4,43.4
795752.0,22.6,6.4,10.2,2.2,41.400000000000006
796318.0,25.8,6.4,8.2,1.9,42.3
796324.0,24.0,6.2,8.7,1.2,40.1
796399.0,24.1,8.3,10.4,2.9,45.7
796705.0,24.9,6.3,9.9,1.4,42.5
796819.0,23.6,6.2,10.7,1.7,42.2
797017.0,28.3,7.7,10.3,1.6,47.9
797602.0,24.7,5.8,10.5,1.2,42.2
797710.0,24.7,6.4,11.2,1.4,43.7
797920.0,23.7,6.5,9.2,1.6,41.0
798114.0,24.2,5.5,9.8,1.6,41.1
798377.0,25.0,6.8,8.3,1.0,41.1
798464.0,24.5,4.7,8.5,2.2,39.900000000000006
798506.0,23.8,7.3,10.6,2.4,44.1
798627.0,23.0,6.0,10.8,2.1,41.9
798770.0,26.4,5.8,11.3,0.5,44.0
798773.0,24.0,8.6,9.6,2.7,44.900000000000006
798866.0,25.9,3.5,12.2,1.0,42.6
798873.0,26.9,3.5,12.2,1.3,43.89999999999999
798912.0,24.4,7.0,8.3,2.0,41.7
799371.0,24.2,5.6,9.8,1.8,41.39999999999999
799517.0,23.9,5.0,10.2,1.5,40.6
799532.0,25.7,7.0,10.0,1.9,44.6
799776.0,27.6,8.5,9.6,1.4,47.1
800001.0,23.8,5.4,10.5,1.0,40.7
800173.0,25.3,11.2,12.3,1.6,50.4
800184.0,24.2,5.4,10.8,1.1,41.50000000000001
800822.0,24.0,5.5,10.2,1.4,41.1
801321.0,26.1,4.0,9.3,1.2,40.60000000000001
801516.0,23.4,6.0,10.1,1.6,41.1
801633.0,24.0,5.6,10.6,1.2,41.400000000000006
801910.0,24.2,7.5,10.8,1.4,43.9
802237.0,26.1,7.4,10.7,0.3,44.5
802789.0,24.3,3.4,11.0,0.9,39.6
803069.0,24.1,7.3,10.8,1.9,44.1
803409.0,26.1,6.0,10.1,0.9,43.1
803570.0,23.1,6.3,9.7,1.6,40.7
803608.0,24.8,5.0,10.8,1.6,42.2
804302.0,24.2,8.5,9.0,2.3,44.0
804611.0,22.9,6.7,9.8,2.5,41.9
804911.0,23.8,6.4,11.0,2.1,43.3
804936.0,25.5,2.5,12.2,0.8,41.0
805109.0,24.6,5.6,12.4,0.9,43.5
805252.0,25.5,5.8,10.6,1.3,43.2
805532.0,23.6,8.1,11.1,2.6,45.400000000000006
805948.0,26.4,4.1,12.5,0.2,43.2
806306.0,23.0,8.5,9.8,1.8,43.1
806444.0,23.8,4.9,11.3,0.3,40.3
806744.0,22.8,6.5,9.9,1.9,41.1
806931.0,23.1,7.4,9.9,2.8,43.2
807027.0,24.1,7.8,10.5,1.0,43.400000000000006
807494.0,24.8,9.4,9.9,2.1,46.2
807631.0,23.8,7.9,10.9,1.5,44.1
807748.0,23.9,6.7,9.2,1.8,41.6
807776.0,25.1,4.8,11.4,2.0,43.3
808064.0,23.6,6.0,9.7,1.7,41.0
808274.0,29.5,3.8,11.2,0.4,44.9
808377.0,23.1,4.5,10.7,1.2,39.5
808986.0,22.9,6.7,10.6,1.4,41.6
809614.0,24.2,4.6,9.8,1.9,40.49999999999999
809668.0,23.9,6.5,10.5,1.0,41.9
809683.0,25.7,5.7,9.2,1.7,42.3
809854.0,24.0,6.8,9.6,2.3,42.7
810014.0,26.4,2.6,11.2,0.8,41.0
810053.0,24.4,6.7,10.4,2.2,43.7
810183.0,25.6,8.0,10.0,1.0,44.6
810193.0,23.1,5.0,10.4,1.8,40.3
810238.0,22.4,7.6,11.0,3.1,44.1
810338.0,25.7,6.6,10.6,1.2,44.1
810419.0,25.0,6.9,9.3,1.6,42.8
810848.0,26.1,3.7,10.5,1.5,41.8
811095.0,23.3,6.5,11.0,1.2,42.0
811532.0,26.5,7.3,8.1,0.2,42.1
812000.0,28.1,5.4,16.1,0.3,49.9
812041.0,24.4,8.1,10.3,1.2,44.0
812199.0,20.4,12.6,8.3,3.1,44.4
812261.0,22.4,7.3,10.1,2.6,42.4
812284.0,24.5,3.6,10.6,1.5,40.2
812375.0,23.2,5.0,10.5,1.7,40.400000000000006
813781.0,24.0,6.3,10.1,1.2,41.6
813960.0,24.9,1.6,11.0,1.8,39.3
814647.0,25.2,5.1,10.6,1.6,42.5
815362.0,24.3,5.5,11.4,1.1,42.3
815373.0,25.2,5.8,10.1,1.5,42.6
815581.0,26.6,4.2,8.1,1.5,40.4
815658.0,22.7,7.9,10.1,2.4,43.1
815826.0,23.4,4.8,9.8,1.1,39.1
816158.0,26.5,2.9,10.4,1.5,41.3
816333.0,22.8,7.9,9.4,1.9,42.0
816548.0,26.6,5.1,10.9,0.8,43.4
816732.0,23.8,5.1,10.0,1.7,40.6
816869.0,23.0,4.9,11.2,0.3,39.39999999999999
817102.0,23.0,7.2,10.4,1.9,42.5
817341.0,25.5,6.4,10.8,1.2,43.900000000000006
817885.0,26.5,6.0,10.8,0.8,44.1
818125.0,27.3,8.9,10.5,1.6,48.3
818303.0,21.1,11.6,6.9,0.8,40.4
818310.0,25.3,6.9,10.9,1.1,44.2
818890.0,26.2,4.5,8.8,1.0,40.5
819183.0,22.9,6.1,9.8,2.6,41.4
819214.0,28.8,4.1,10.7,0.5,44.1
819217.0,22.9,7.5,10.0,1.8,42.2
819332.0,25.9,11.2,10.8,1.9,49.79999999999999
819608.0,24.9,4.5,9.8,1.7,40.900000000000006
819845.0,21.5,11.9,9.7,1.1,44.2
820105.0,23.4,8.2,11.0,1.7,44.3
820151.0,24.6,6.5,10.7,1.0,42.8
820213.0,25.1,6.7,9.9,0.4,42.1
820828.0,26.2,4.8,10.5,1.2,42.7
820849.0,23.5,8.3,9.2,1.5,42.5
821784.0,24.2,7.6,9.2,1.9,42.9
821859.0,23.8,5.1,9.8,1.7,40.400000000000006
821999.0,24.9,6.6,10.6,1.6,43.7
822011.0,26.3,5.5,10.6,1.3,43.7
822700.0,25.2,2.7,8.5,3.5,39.9
823069.0,24.5,8.0,11.1,1.4,45.0
824247.0,23.9,5.4,11.2,1.4,41.9
824317.0,25.9,6.0,9.0,1.6,42.5
824791.0,24.5,6.1,9.6,1.6,41.8
824940.0,23.7,5.4,10.0,1.4,40.5
825171.0,22.0,6.4,9.7,1.4,39.49999999999999
825181.0,27.0,4.2,12.6,0.9,44.7
825465.0,23.7,4.5,11.1,1.4,40.7
825527.0,24.5,7.0,10.1,1.2,42.8
825753.0,24.3,7.9,5.9,2.1,40.2
825773.0,24.1,5.5,9.3,1.4,40.3
825885.0,25.5,5.0,10.6,1.8,42.9
825900.0,29.2,7.7,10.5,0.4,47.8
825985.0,25.5,4.4,10.6,0.8,41.3
826126.0,24.7,6.6,10.1,1.8,43.2
826749.0,27.9,1.5,10.5,0.8,40.7
826892.0,24.4,5.5,10.6,0.7,41.2
827792.0,22.8,7.2,10.1,1.8,41.9
828049.0,25.2,1.7,11.3,0.7,38.900000000000006
828291.0,23.7,6.5,10.0,1.4,41.6
828424.0,27.2,6.4,11.9,1.0,46.5
828490.0,23.9,5.9,10.8,0.6,41.2
830282.0,24.2,5.2,11.1,1.7,42.2
830582.0,22.4,9.9,9.9,3.2,45.4
830589.0,25.3,6.1,10.2,1.6,43.2
830631.0,24.2,4.7,10.1,1.4,40.4
830859.0,24.4,6.7,9.5,1.3,41.89999999999999
830936.0,22.9,5.7,10.9,1.2,40.7
831093.0,22.6,6.5,9.9,2.2,41.2
831224.0,25.5,4.0,11.2,0.8,41.5
831605.0,23.2,5.5,9.9,1.1,39.7
831613.0,25.7,4.4,10.1,1.2,41.400000000000006
831673.0,27.4,5.6,10.1,1.5,44.6
831749.0,23.8,5.3,10.2,1.8,41.1
832147.0,24.8,6.8,11.7,1.5,44.8
832325.0,25.3,5.2,10.6,0.9,42.0
832746.0,25.7,4.8,9.5,0.4,40.4
832882.0,20.4,5.6,10.6,3.2,39.8
832926.0,23.9,7.4,10.8,2.1,44.2
833463.0,23.4,6.3,9.1,1.8,40.6
833785.0,25.9,7.5,10.1,2.1,45.6
833826.0,25.4,5.5,10.8,0.8,42.5
833830.0,24.8,5.5,10.3,1.0,41.6
834279.0,23.2,8.1,10.1,2.2,43.6
834505.0,22.7,4.7,9.8,2.2,39.400000000000006
834794.0,24.6,7.8,8.9,1.8,43.1
834848.0,24.6,6.9,9.7,1.1,42.3
834958.0,24.7,2.7,10.0,2.1,39.5
835063.0,24.4,7.3,10.3,1.3,43.3
835270.0,25.1,4.3,10.8,0.9,41.1
835318.0,23.2,4.6,10.4,1.9,40.1
835394.0,28.1,1.4,9.9,0.5,39.9
835959.0,21.0,7.9,9.3,2.0,40.2
836258.0,25.5,6.4,7.6,1.0,40.5
836794.0,25.7,2.4,12.8,0.6,41.5
836854.0,25.7,7.0,10.1,0.5,43.3
837047.0,22.9,8.8,9.9,2.5,44.1
837055.0,27.0,4.6,13.4,0.2,45.2
837337.0,22.1,7.2,9.5,1.9,40.7
837338.0,23.3,8.8,7.9,0.5,40.5
837345.0,22.2,8.6,10.5,2.4,43.7
837835.0,23.0,6.4,9.7,2.3,41.39999999999999
838147.0,27.0,5.5,11.6,1.0,45.1
838449.0,25.5,5.9,10.5,0.8,42.7
838652.0,30.8,0.9,9.0,0.5,41.2
838677.0,24.3,6.8,10.7,1.3,43.1
838788.0,21.7,5.2,9.6,2.7,39.2
838975.0,24.1,8.5,10.2,2.2,45.0
839133.0,24.5,4.3,10.9,2.5,42.2
839397.0,23.9,5.2,9.6,1.5,40.2
840332.0,25.2,8.5,10.0,1.7,45.400000000000006
840339.0,24.4,10.1,10.0,1.3,45.8
840375.0,23.0,7.2,9.6,2.7,42.5
840512.0,24.0,5.7,11.1,1.4,42.2
840814.0,25.7,6.4,10.1,1.2,43.400000000000006
841125.0,23.3,7.0,8.6,1.8,40.7
841230.0,23.2,3.5,11.5,0.5,38.7
841613.0,23.4,4.9,10.5,1.8,40.6
841664.0,25.2,3.9,10.6,1.0,40.7
841774.0,24.5,7.2,11.4,3.1,46.2
842203.0,24.6,4.5,10.4,1.1,40.6
842228.0,22.9,8.0,10.2,1.6,42.7
842842.0,23.8,5.1,12.5,0.1,41.5
843272.0,24.1,5.6,9.6,1.5,40.8
843742.0,25.5,9.4,9.3,0.6,44.8
843868.0,23.0,4.5,10.7,1.6,39.8
843970.0,24.6,4.6,11.1,0.5,40.8
844090.0,23.9,5.3,9.7,1.4,40.3
844794.0,23.4,6.5,10.2,1.8,41.89999999999999
844879.0,25.2,4.0,9.3,1.4,39.9
844946.0,24.5,6.3,9.6,1.9,42.3
845074.0,23.3,5.4,9.3,1.6,39.6
845098.0,25.9,2.5,10.7,0.5,39.6
845200.0,25.2,6.0,10.0,1.3,42.5
845355.0,24.5,4.9,11.0,0.4,40.8
845566.0,22.7,6.3,9.5,2.1,40.6
846097.0,23.1,4.5,10.7,2.0,40.3
846137.0,22.7,7.2,9.8,2.4,42.1
846798.0,24.4,8.2,9.8,0.5,42.89999999999999
846860.0,24.5,7.2,10.0,1.0,42.7
846867.0,25.6,1.4,11.8,0.5,39.3
846972.0,24.9,7.6,10.6,2.1,45.2
847305.0,23.3,4.6,9.7,1.6,39.2
847562.0,26.6,1.9,10.2,1.0,39.7
847626.0,25.9,6.8,10.9,0.9,44.49999999999999
847728.0,24.7,5.2,11.3,0.7,41.900000000000006
847775.0,25.5,5.2,10.5,1.1,42.3
847982.0,27.6,1.2,10.8,0.6,40.2
848062.0,21.7,7.2,9.8,2.4,41.1
848426.0,25.1,7.9,10.1,1.1,44.2
848449.0,24.9,5.1,10.3,0.6,40.9
849242.0,24.8,5.1,9.8,1.3,41.0
849687.0,24.0,6.1,10.3,1.5,41.900000000000006
849764.0,24.0,5.9,9.7,1.7,41.3
850050.0,24.5,7.6,10.0,1.1,43.2
850342.0,25.2,6.0,10.0,1.0,42.2
850415.0,24.5,5.8,10.9,1.0,42.2
850524.0,25.5,8.5,10.5,1.5,46.0
850538.0,21.1,8.0,9.6,2.9,41.6
850666.0,23.2,8.0,10.0,2.2,43.400000000000006
850762.0,24.1,5.7,10.1,1.1,41.0
850862.0,23.3,6.5,10.4,1.3,41.5
851444.0,23.7,5.4,10.2,0.9,40.2
851946.0,21.9,6.6,8.9,0.9,38.3
852167.0,24.1,5.7,10.2,1.1,41.1
852336.0,24.3,7.6,9.8,1.2,42.900000000000006
852623.0,23.5,5.2,10.1,1.1,39.9
852735.0,22.0,6.5,9.6,1.0,39.1
853036.0,23.8,5.0,11.8,0.2,40.8
853206.0,24.3,4.3,10.2,1.5,40.3
853291.0,22.5,4.0,8.8,2.5,37.8
853345.0,22.9,8.2,9.0,2.1,42.2
853888.0,24.4,4.7,10.2,1.1,40.4
853910.0,24.8,2.6,11.6,0.8,39.8
854035.0,23.0,7.8,10.0,2.4,43.2
854450.0,25.8,5.5,10.8,1.4,43.5
854627.0,23.4,6.5,9.4,1.9,41.2
854720.0,23.3,4.4,10.3,1.8,39.8
854841.0,23.4,6.0,9.4,1.7,40.5
855030.0,23.2,7.6,8.6,0.6,40.0
855640.0,24.4,5.0,10.0,1.3,40.7
855771.0,24.7,7.5,8.4,1.2,41.8
855924.0,25.0,4.9,10.6,1.2,41.7
855963.0,25.2,2.8,10.4,0.2,38.6
856001.0,24.1,7.0,10.6,2.7,44.400000000000006
856118.0,23.5,11.0,9.7,1.0,45.2
856187.0,25.4,4.9,10.6,0.8,41.7
856282.0,21.8,7.4,10.2,2.5,41.900000000000006
856331.0,25.1,5.2,10.1,1.1,41.5
856453.0,24.7,3.6,11.6,0.9,40.8
856597.0,23.2,7.8,10.2,1.4,42.6
856728.0,26.6,5.3,11.1,0.5,43.5
856966.0,24.6,4.4,10.7,1.1,40.8
857153.0,22.1,8.0,9.7,2.2,42.0
857389.0,23.8,7.6,10.3,0.6,42.3
857427.0,23.5,5.8,10.8,1.5,41.6
857869.0,24.0,5.8,9.7,2.0,41.5
858605.0,24.6,5.2,9.7,1.5,41.0
858728.0,23.7,4.5,10.6,1.1,39.9
859056.0,23.8,7.5,10.2,1.8,43.3
859115.0,24.1,5.4,11.2,1.0,41.7
859224.0,24.6,5.6,9.7,1.3,41.2
859230.0,25.2,4.5,10.9,1.2,41.8
859715.0,24.5,5.2,9.3,1.6,40.6
860100.0,23.0,5.1,10.2,1.2,39.5
860171.0,24.8,4.3,9.4,0.6,39.1
861402.0,23.6,9.8,9.8,3.3,46.5
861474.0,23.7,2.9,11.1,1.2,38.9
861596.0,25.4,7.2,10.2,1.1,43.9
861799.0,24.9,9.1,9.7,1.3,45.0
861854.0,24.9,4.5,10.5,0.8,40.7
862234.0,22.6,5.2,10.2,2.8,40.8
862283.0,22.6,6.8,10.1,1.1,40.6
862298.0,23.8,4.7,11.3,1.1,40.9
862307.0,22.1,5.3,10.3,2.1,39.8
863337.0,24.3,5.4,11.2,1.3,42.2
863740.0,26.8,5.5,7.8,2.2,42.3
863764.0,25.3,5.8,10.0,1.4,42.5
864043.0,23.8,8.8,9.0,1.0,42.6
864234.0,27.8,2.5,10.6,0.1,41.0
864450.0,23.9,5.7,9.7,1.3,40.6
865074.0,23.3,8.2,9.4,2.9,43.8
865296.0,24.2,4.6,10.7,1.1,40.6
865457.0,24.3,5.2,10.4,1.5,41.4
865589.0,24.0,7.1,10.6,1.9,43.6
865602.0,25.3,4.2,10.1,1.6,41.2
865871.0,22.7,7.2,10.1,2.0,42.0
